1		7.526999979745597e-06
2		9.493999641563278e-06
3		1.0363000001234468e-05
4		3.464800010988256e-05
5		3.29590002365876e-05
6		2.5536000066495035e-05
7		3.91630001104204e-05
8		7.401499988191063e-05
9		9.042099918588065e-05
10		6.565300009242492e-05
11		8.391699975618394e-05
12		0.00020762200074386783
13		0.0003124449995084433
14		0.00032148500031325966
15		0.0003696169997056131
16		0.0004772809998030425
17		0.0002226269998573116
18		0.000259111000559642
19		0.00029829899995093
20		0.0007860850000724895
21		0.0007452509998984169
22		0.0009698180001578294
23		0.001016693000565283
24		0.0006714170003760955
25		0.0006065830002626171
26		0.001488795000113896
27		0.001842816000134917
28		0.0017428370001653093
29		0.0020114750004722737
30		0.00181042499934847
31		0.0010810880003191414
32		0.0012547080004878808
33		0.00244865500008018
34		0.0033284849996562116
35		0.0032367840003644233
36		0.0019787190003626165
37		0.0017911340000864584
38		0.004181188000075053
39		0.004578262999530125
40		0.0029775200000585755
41		0.002390634999756003
42		0.0041265620002377545
43		0.005262544000288472
44		0.006369896000251174
45		0.00427689600019221
46		0.007679757000005338
47		0.007478481999896758
48		0.005090151999866066
49		0.00512592199993378
50		0.009120015999542375
51		0.007157786999414384
52		0.007690497000112373
53		0.011651798000457347
54		0.006988501999330765
55		0.01227673399989726
56		0.008847812000567501
57		0.011526420000336657
58		0.01282983199962473
59		0.01085544400029903
60		0.016099270999802684
61		0.008792085999630217
62		0.014263476999985869
63		0.013362649000555393
64		0.01850161200036382
65		0.00973187500039785
66		0.011910494999938237
67		0.01848631299981207
68		0.019943559000239475
69		0.017007975999149494
70		0.021412457000224094
71		0.015477263999855495
72		0.023625916999662877
73		0.026764663999529148
74		0.017962593999982346
75		0.021667821999471926
76		0.028329789000054006
77		0.028051236999999674
78		0.02337460800026747
79		0.021826991999660095
80		0.026678808999349712
81		0.03064984800039383
82		0.03018740700008493
83		0.03420297400043637
84		0.027969267000116815
85		0.029297465999661654
86		0.03311927100003231
87		0.03218477200061898
88		0.036922078000316105
89		0.03220812399922579
90		0.0409340650003287
91		0.03948336399935215
92		0.04407726200042816
93		0.04416575499999453
94		0.04712744100015698
95		0.04434374599986768
96		0.04899760199987213
97		0.05150751200017112
98		0.04696095700001024
99		0.05283787499956816
100		0.04886834899934911
101		0.05259428499994101
102		0.05597537299945543
103		0.053287232000002405
104		0.06338549099928059
105		0.06599172200003522
106		0.05748276199938118
107		0.06899520400020265
108		0.0626259000000573
109		0.06535192400042433
110		0.06943477700042422
111		0.07132569500026875
112		0.0734245240000746
113		0.0772727510002369
114		0.07529516100021283
115		0.08248787000047741
116		0.07725081900025543
117		0.08511632099998678
118		0.07576225899993005
119		0.06522745799975382
120		0.07113162799942074
121		0.08656609199988452
122		0.06856056899960095
123		0.08159977699961019
124		0.08542678699996031
125		0.07558060700011993
126		0.0726741509997737
127		0.09422148300018307
128		0.0750547829993593
129		0.09373481799957517
130		0.0811340050004219
131		0.0984952480002903
132		0.10477044800063595
133		0.08339850699940143
134		0.10360943900013808
135		0.08375729500039597
136		0.10599458000069717
137		0.10502988700045535
138		0.11547023200000694
139		0.10968718699950841
140		0.1163181940000868
141		0.11920081000062055
142		0.11823033999917243
143		0.11711330900016037
144		0.12154367600032856
145		0.09936043200013955
146		0.13129712699992524
147		0.1224009269999442
148		0.1174226519997319
149		0.11876929200025188
150		0.1153633029998673
151		0.1289491210000051
152		0.12006534800002555
153		0.1409418260000166
154		0.14028472500012867
155		0.15103652400011924
156		0.14660383499995078
157		0.13032225000006292
158		0.15548606099946483
159		0.15350095800022245
160		0.1550340789999609
161		0.15861703400059923
162		0.16051699600029679
163		0.15485872899989772
164		0.16366467799980455
165		0.16691210499993758
166		0.15946961999998166
167		0.1685387890001948
168		0.16873571400083165
169		0.17294822999974713
170		0.18956936699942162
171		0.19179456500023662
172		0.17843560599976627
173		0.19011325999963447
174		0.19083453599978384
175		0.19308989500041207
176		0.19555210999988049
177		0.19137949800006027
178		0.19593830199937656
179		0.19331675800003723
180		0.1939115720006157
181		0.2050026719998641
182		0.21376709600008326
183		0.2154226809998363
184		0.20503823799936072
185		0.21082035700055712
186		0.2166986629999883
187		0.22777710300033505
188		0.22099699199952738
189		0.22555922500032466
190		0.23174666300019453
191		0.23285922200011555
192		0.23126209499969264
193		0.2439428620000399
194		0.2436661310002819
195		0.24595350799972948
196		0.24250725299953046
197		0.2569660330000261
198		0.2680561899996974
199		0.2538967959999354
200		0.2656660089996876
201		0.26750219099994865
202		0.2702756839998983
203		0.2685006780002368
204		0.28097956300007354
205		0.2722769199999675
206		0.2920152450005844
207		0.27401607100000547
208		0.3115146039999672
209		0.28856921900023735
210		0.2942236970002341
211		0.29094131399961043
212		0.3000290420004603
213		0.2969418790007694
214		0.30703412699949695
215		0.3112291939996794
216		0.3159064880001097
217		0.3179119830001582
218		0.32448961600039183
219		0.3237885010003083
220		0.3216037049996885
221		0.3548646830004145
222		0.35293465299946547
223		0.3370804099995439
224		0.348669157000586
225		0.3621960319997015
226		0.3771953060004307
227		0.381795862999752
228		0.36350860400034435
229		0.362734456999533
230		0.3545350430003964
231		0.38085333999970317
232		0.3668826809998791
233		0.37417865299994446
234		0.38355395999951725
235		0.38635352100027376
236		0.40312822699979733
237		0.394952536999881
238		0.3927018770000359
239		0.41635856199991395
240		0.4125353110002834
241		0.416700136000145
242		0.4395563130001392
243		0.44376163800006907
244		0.39801512400026695
245		0.4255184660005398
246		0.4418731570003729
247		0.46667106799941394
248		0.4623342760005471
249		0.45493774700025824
250		0.4452605169999515
251		0.4750628579995464
252		0.4672975290004615
253		0.4729435109993574
254		0.4394925760007027
255		0.4655618830001913
256		0.4577353750000839
257		0.48399598299965874
258		0.5169840059998023
259		0.5072085649999281
260		0.5181892279997555
261		0.5857046109995281
262		0.5039984179993553
263		0.49450213899945084
264		0.5108549880005739
265		0.524166248000256
266		0.50494264200006
267		0.5621586399993248
268		0.5331768850001026
269		0.6234572749999643
270		0.5240768730000127
271		0.5589724279998336
272		0.5822303519998968
273		0.6558233929999915
274		0.5768079989993566
275		0.6057126570003675
276		0.6253056460000153
277		0.6502456509997501
278		0.6388133780001226
279		0.6406472860007852
280		0.6167848999994021
281		0.6113565429996015
282		0.6239991610000288
283		0.6191819740006395
284		0.6427316959998279
285		0.6442551339996498
286		0.6828822430006767
287		0.6961768780001876
288		0.6920782809993398
289		0.6716743599999973
